rt	wlen	unigramsurp	subject	docid	sentid	sentpos
705	3	3.4410043	s085	Boar	2	46
1065	5	3.0896115	s009	Boar	2	47
739	5	3.0896115	s016	Boar	2	47
1162	5	3.0896115	s052	Boar	2	47
1015	5	3.0896115	s067	Boar	2	47
1378	5	3.0896115	s085	Boar	2	47
908	3	1.2888894	s009	Boar	2	48
700	3	1.2888894	s016	Boar	2	48
479	3	1.2888894	s024	Boar	2	48
1323	3	1.2888894	s052	Boar	2	48
883	3	1.2888894	s067	Boar	2	48
1176	3	1.2888894	s085	Boar	2	48
1336	5	6.1619835	s009	Boar	2	49
2188	5	6.1619835	s016	Boar	2	49
2039	5	6.1619835	s043	Boar	2	49
2186	5	6.1619835	s052	Boar	2	49
1364	5	6.1619835	s067	Boar	2	49
1718	5	6.1619835	s085	Boar	2	49
659	2	1.6084222	s009	Boar	2	50
788	2	1.6084222	s016	Boar	2	50
938	2	1.6084222	s043	Boar	2	50
783	2	1.6084222	s052	Boar	2	50
596	2	1.6084222	s067	Boar	2	50
684	2	1.6084222	s085	Boar	2	50
488	3	1.2888894	s009	Boar	2	51
832	3	1.2888894	s016	Boar	2	51
824	3	1.2888894	s024	Boar	2	51
774	3	1.2888894	s043	Boar	2	51
855	3	1.2888894	s052	Boar	2	51
995	3	1.2888894	s067	Boar	2	51
837	3	1.2888894	s085	Boar	2	51
688	4	3.7968693	s009	Boar	2	52
812	4	3.7968693	s016	Boar	2	52
1100	4	3.7968693	s043	Boar	2	52
735	4	3.7968693	s052	Boar	2	52
1196	4	3.7968693	s067	Boar	2	52
1614	4	3.7968693	s085	Boar	2	52
591	2	1.6084222	s009	Boar	2	53
753	2	1.6084222	s016	Boar	2	53
768	2	1.6084222	s024	Boar	2	53
902	2	1.6084222	s043	Boar	2	53
636	2	1.6084222	s052	Boar	2	53
712	2	1.6084222	s067	Boar	2	53
646	2	1.6084222	s085	Boar	2	53
621	9	6.2114596	s009	Boar	2	54
635	9	6.2114596	s016	Boar	2	54
867	9	6.2114596	s043	Boar	2	54
775	9	6.2114596	s052	Boar	2	54
1227	9	6.2114596	s067	Boar	2	54
677	9	6.2114596	s085	Boar	2	54
684	5	2.6729484	s009	Boar	2	55
868	5	2.6729484	s016	Boar	2	55
888	5	2.6729484	s024	Boar	2	55
775	5	2.6729484	s043	Boar	2	55
636	5	2.6729484	s052	Boar	2	55
1519	5	2.6729484	s067	Boar	2	55
868	5	2.6729484	s085	Boar	2	55
1252	5	3.2616677	s009	Boar	2	56
3277	5	3.2616677	s016	Boar	2	56
904	5	3.2616677	s024	Boar	2	56
4206	5	3.2616677	s043	Boar	2	56
1798	5	3.2616677	s052	Boar	2	56
3808	5	3.2616677	s067	Boar	2	56
1826	5	3.2616677	s085	Boar	2	56
717	4	3.4278483	s009	Boar	2	57
1760	4	3.4278483	s016	Boar	2	57
952	4	3.4278483	s024	Boar	2	57
2552	4	3.4278483	s043	Boar	2	57
1182	4	3.4278483	s052	Boar	2	57
922	4	3.4278483	s067	Boar	2	57
1364	4	3.4278483	s085	Boar	2	57
894	4	5.391283	s009	Boar	2	58
1088	4	5.391283	s016	Boar	2	58
1089	4	5.391283	s024	Boar	2	58
1103	4	5.391283	s043	Boar	2	58
1065	4	5.391283	s052	Boar	2	58
1259	4	5.391283	s067	Boar	2	58
1185	4	5.391283	s085	Boar	2	58
480	6	4.4022536	s009	Boar	2	59
760	6	4.4022536	s016	Boar	2	59
1193	6	4.4022536	s024	Boar	2	59
1015	6	4.4022536	s043	Boar	2	59
704	6	4.4022536	s052	Boar	2	59
643	6	4.4022536	s067	Boar	2	59
428	6	4.4022536	s085	Boar	2	59
1058	7	4.0922027	s009	Boar	2	60
1023	7	4.0922027	s016	Boar	2	60
1615	7	4.0922027	s024	Boar	2	60
796	7	4.0922027	s043	Boar	2	60
983	7	4.0922027	s052	Boar	2	60
876	7	4.0922027	s067	Boar	2	60
751	7	4.0922027	s085	Boar	2	60
682	2	1.6088771	s009	Boar	2	61
677	2	1.6088771	s016	Boar	2	61
1040	2	1.6088771	s024	Boar	2	61
1077	2	1.6088771	s043	Boar	2	61
607	2	1.6088771	s052	Boar	2	61
1106	2	1.6088771	s067	Boar	2	61
916	2	1.6088771	s085	Boar	2	61
848	9	4.7063646	s009	Boar	2	62
919	9	4.7063646	s016	Boar	2	62
2976	9	4.7063646	s024	Boar	2	62
1042	9	4.7063646	s043	Boar	2	62
1331	9	4.7063646	s052	Boar	2	62
1129	9	4.7063646	s067	Boar	2	62
753	9	4.7063646	s085	Boar	2	62
596	5	2.6383119	s009	Boar	2	63
629	5	2.6383119	s016	Boar	2	63
1032	5	2.6383119	s024	Boar	2	63
712	5	2.6383119	s043	Boar	2	63
686	5	2.6383119	s052	Boar	2	63
593	5	2.6383119	s067	Boar	2	63
721	5	2.6383119	s085	Boar	2	63
786	5	4.01044	s009	Boar	3	2
920	5	4.01044	s016	Boar	3	2
728	5	4.01044	s024	Boar	3	2
889	5	4.01044	s043	Boar	3	2
904	5	4.01044	s052	Boar	3	2
1061	5	4.01044	s067	Boar	3	2
832	5	4.01044	s085	Boar	3	2
478	1	1.6849625	s009	Boar	3	3
616	1	1.6849625	s016	Boar	3	3
889	1	1.6849625	s024	Boar	3	3
770	1	1.6849625	s043	Boar	3	3
806	1	1.6849625	s052	Boar	3	3
857	1	1.6849625	s067	Boar	3	3
1243	1	1.6849625	s085	Boar	3	3
1032	8	5.6347117	s009	Boar	3	4
1384	8	5.6347117	s016	Boar	3	4
1087	8	5.6347117	s024	Boar	3	4
2005	8	5.6347117	s043	Boar	3	4
1499	8	5.6347117	s052	Boar	3	4
1405	8	5.6347117	s085	Boar	3	4
1316	7	3.8349447	s009	Boar	3	5
1092	7	3.8349447	s016	Boar	3	5
1168	7	3.8349447	s024	Boar	3	5
2149	7	3.8349447	s043	Boar	3	5
924	7	3.8349447	s052	Boar	3	5
1053	7	3.8349447	s067	Boar	3	5
1723	7	3.8349447	s085	Boar	3	5
2044	6	7.671483	s009	Boar	3	6
1176	6	7.671483	s024	Boar	3	6
1254	6	7.671483	s052	Boar	3	6
1552	6	7.671483	s067	Boar	3	6
2198	6	7.671483	s085	Boar	3	6
875	4	3.611196	s009	Boar	3	7
857	4	3.611196	s016	Boar	3	7
1032	4	3.611196	s024	Boar	3	7
2712	4	3.611196	s043	Boar	3	7
1093	4	3.611196	s052	Boar	3	7
795	4	3.611196	s067	Boar	3	7
939	4	3.611196	s085	Boar	3	7
896	7	4.422691	s009	Boar	3	8
835	7	4.422691	s016	Boar	3	8
824	7	4.422691	s024	Boar	3	8
3740	7	4.422691	s043	Boar	3	8
1041	7	4.422691	s052	Boar	3	8
898	7	4.422691	s067	Boar	3	8
937	7	4.422691	s085	Boar	3	8
429	2	2.1191137	s009	Boar	3	9
613	2	2.1191137	s016	Boar	3	9
736	2	2.1191137	s024	Boar	3	9
1121	2	2.1191137	s043	Boar	3	9
677	2	2.1191137	s052	Boar	3	9
900	2	2.1191137	s067	Boar	3	9
523	2	2.1191137	s085	Boar	3	9
767	3	3.4551125	s009	Boar	3	10
1036	3	3.4551125	s016	Boar	3	10
704	3	3.4551125	s024	Boar	3	10
1202	3	3.4551125	s043	Boar	3	10
625	3	3.4551125	s052	Boar	3	10
833	3	3.4551125	s067	Boar	3	10
644	3	3.4551125	s085	Boar	3	10
428	2	1.6084222	s009	Boar	3	11
643	2	1.6084222	s016	Boar	3	11
880	2	1.6084222	s024	Boar	3	11
639	2	1.6084222	s043	Boar	3	11
586	2	1.6084222	s052	Boar	3	11
616	2	1.6084222	s067	Boar	3	11
718	2	1.6084222	s085	Boar	3	11
452	1	1.6849625	s009	Boar	3	12
673	1	1.6849625	s016	Boar	3	12
616	1	1.6849625	s024	Boar	3	12
1131	1	1.6849625	s043	Boar	3	12
746	1	1.6849625	s052	Boar	3	12
722	1	1.6849625	s067	Boar	3	12
666	1	1.6849625	s085	Boar	3	12
891	4	3.4493263	s009	Boar	3	13
748	4	3.4493263	s016	Boar	3	13
1064	4	3.4493263	s024	Boar	3	13
1251	4	3.4493263	s043	Boar	3	13
785	4	3.4493263	s052	Boar	3	13
2057	4	3.4493263	s067	Boar	3	13
964	4	3.4493263	s085	Boar	3	13
1257	5	2.6729484	s009	Boar	3	14
1636	5	2.6729484	s016	Boar	3	14
1977	5	2.6729484	s024	Boar	3	14
713	5	2.6729484	s043	Boar	3	14
1341	5	2.6729484	s052	Boar	3	14
2651	5	2.6729484	s067	Boar	3	14
653	5	2.6729484	s085	Boar	3	14
1113	5	4.000676	s009	Boar	3	15
871	5	4.000676	s016	Boar	3	15
1127	5	4.000676	s024	Boar	3	15
1047	5	4.000676	s043	Boar	3	15
1173	5	4.000676	s052	Boar	3	15
870	5	4.000676	s067	Boar	3	15
576	5	4.000676	s085	Boar	3	15
1022	8	5.864657	s009	Boar	3	16
1192	8	5.864657	s016	Boar	3	16
1176	8	5.864657	s024	Boar	3	16
1446	8	5.864657	s043	Boar	3	16
964	8	5.864657	s052	Boar	3	16
1025	8	5.864657	s067	Boar	3	16
1105	8	5.864657	s085	Boar	3	16
641	2	2.3049455	s009	Boar	3	17
664	2	2.3049455	s016	Boar	3	17
888	2	2.3049455	s024	Boar	3	17
1069	2	2.3049455	s043	Boar	3	17
1084	2	2.3049455	s052	Boar	3	17
1091	2	2.3049455	s067	Boar	3	17
674	2	2.3049455	s085	Boar	3	17
417	6	4.6896157	s009	Boar	3	18
537	6	4.6896157	s016	Boar	3	18
1224	6	4.6896157	s024	Boar	3	18
1239	6	4.6896157	s043	Boar	3	18
734	6	4.6896157	s052	Boar	3	18
1210	6	4.6896157	s067	Boar	3	18
423	6	4.6896157	s085	Boar	3	18
786	3	2.6644797	s009	Boar	3	19
584	3	2.6644797	s016	Boar	3	19
608	3	2.6644797	s024	Boar	3	19
974	3	2.6644797	s043	Boar	3	19
796	3	2.6644797	s052	Boar	3	19
1227	3	2.6644797	s067	Boar	3	19
460	3	2.6644797	s085	Boar	3	19
445	3	1.2888894	s009	Boar	3	20
983	3	1.2888894	s016	Boar	3	20
840	3	1.2888894	s024	Boar	3	20
923	3	1.2888894	s043	Boar	3	20
874	3	1.2888894	s052	Boar	3	20
1060	3	1.2888894	s067	Boar	3	20
538	3	1.2888894	s085	Boar	3	20
788	6	4.0620623	s009	Boar	3	21
821	6	4.0620623	s016	Boar	3	21
688	6	4.0620623	s024	Boar	3	21
871	6	4.0620623	s043	Boar	3	21
964	6	4.0620623	s052	Boar	3	21
1710	6	4.0620623	s067	Boar	3	21
664	6	4.0620623	s085	Boar	3	21
521	3	2.065867	s009	Boar	3	22
624	3	2.065867	s016	Boar	3	22
632	3	2.065867	s024	Boar	3	22
722	3	2.065867	s043	Boar	3	22
417	3	2.065867	s052	Boar	3	22
1020	3	2.065867	s067	Boar	3	22
810	3	2.065867	s085	Boar	3	22
740	4	2.6851523	s009	Boar	3	23
631	4	2.6851523	s016	Boar	3	23
696	4	2.6851523	s024	Boar	3	23
714	4	2.6851523	s043	Boar	3	23
636	4	2.6851523	s052	Boar	3	23
963	4	2.6851523	s067	Boar	3	23
675	4	2.6851523	s085	Boar	3	23
776	6	4.748335	s009	Boar	3	24
844	6	4.748335	s016	Boar	3	24
984	6	4.748335	s024	Boar	3	24
1302	6	4.748335	s052	Boar	3	24
1803	6	4.748335	s067	Boar	3	24
1944	6	4.748335	s085	Boar	3	24
508	2	2.16529	s009	Boar	3	25
573	2	2.16529	s016	Boar	3	25
1032	2	2.16529	s024	Boar	3	25
1494	2	2.16529	s043	Boar	3	25
507	2	2.16529	s052	Boar	3	25
622	2	2.16529	s085	Boar	3	25
451	1	1.6849625	s009	Boar	3	26
703	1	1.6849625	s016	Boar	3	26
733	1	1.6849625	s043	Boar	3	26
705	1	1.6849625	s052	Boar	3	26
683	1	1.6849625	s067	Boar	3	26
657	1	1.6849625	s085	Boar	3	26
1105	6	3.9474564	s009	Boar	3	27
825	6	3.9474564	s016	Boar	3	27
1449	6	3.9474564	s024	Boar	3	27
966	6	3.9474564	s043	Boar	3	27
844	6	3.9474564	s052	Boar	3	27
1585	6	3.9474564	s067	Boar	3	27
1266	6	3.9474564	s085	Boar	3	27
372	2	1.6084222	s009	Boar	3	28
427	2	1.6084222	s016	Boar	3	28
631	2	1.6084222	s024	Boar	3	28
580	2	1.6084222	s043	Boar	3	28
379	2	1.6084222	s052	Boar	3	28
477	2	1.6084222	s067	Boar	3	28
682	2	1.6084222	s085	Boar	3	28
560	3	2.2190843	s009	Boar	4	2
1208	3	2.2190843	s016	Boar	4	2
600	3	2.2190843	s024	Boar	4	2
939	3	2.2190843	s043	Boar	4	2
677	3	2.2190843	s052	Boar	4	2
661	3	2.2190843	s067	Boar	4	2
685	3	2.2190843	s085	Boar	4	2
618	5	5.178221	s009	Boar	4	3
668	5	5.178221	s016	Boar	4	3
1296	5	5.178221	s024	Boar	4	3
989	5	5.178221	s043	Boar	4	3
844	5	5.178221	s052	Boar	4	3
872	5	5.178221	s085	Boar	4	3
2237	6	5.0797305	s009	Boar	4	4
1256	6	5.0797305	s024	Boar	4	4
1072	6	5.0797305	s043	Boar	4	4
952	6	5.0797305	s052	Boar	4	4
3236	6	5.0797305	s085	Boar	4	4
778	3	2.425747	s009	Boar	4	5
1344	3	2.425747	s024	Boar	4	5
1459	3	2.425747	s043	Boar	4	5
1362	3	2.425747	s052	Boar	4	5
1948	3	2.425747	s085	Boar	4	5
1110	3	3.9105809	s009	Boar	4	6
1372	3	3.9105809	s016	Boar	4	6
880	3	3.9105809	s024	Boar	4	6
754	3	3.9105809	s043	Boar	4	6
825	3	3.9105809	s052	Boar	4	6
773	3	3.9105809	s067	Boar	4	6
747	3	3.9105809	s085	Boar	4	6
561	1	1.6849625	s009	Boar	4	7
2164	1	1.6849625	s016	Boar	4	7
1513	1	1.6849625	s024	Boar	4	7
741	1	1.6849625	s043	Boar	4	7
587	1	1.6849625	s052	Boar	4	7
1297	1	1.6849625	s067	Boar	4	7
1051	1	1.6849625	s085	Boar	4	7
1203	8	5.884126	s009	Boar	4	8
1251	8	5.884126	s016	Boar	4	8
1359	8	5.884126	s024	Boar	4	8
1544	8	5.884126	s043	Boar	4	8
954	8	5.884126	s052	Boar	4	8
955	8	5.884126	s067	Boar	4	8
972	8	5.884126	s085	Boar	4	8
473	5	7.0539484	s009	Boar	4	9
853	5	7.0539484	s016	Boar	4	9
800	5	7.0539484	s024	Boar	4	9
1410	5	7.0539484	s043	Boar	4	9
735	5	7.0539484	s052	Boar	4	9
597	5	7.0539484	s067	Boar	4	9
845	5	7.0539484	s085	Boar	4	9
630	5	2.6729484	s009	Boar	4	10
736	5	2.6729484	s016	Boar	4	10
696	5	2.6729484	s024	Boar	4	10
1912	5	2.6729484	s043	Boar	4	10
696	5	2.6729484	s052	Boar	4	10
738	5	2.6729484	s067	Boar	4	10
937	5	2.6729484	s085	Boar	4	10
1001	5	4.2981386	s009	Boar	4	11
723	5	4.2981386	s016	Boar	4	11
912	5	4.2981386	s024	Boar	4	11
899	5	4.2981386	s043	Boar	4	11
774	5	4.2981386	s052	Boar	4	11
880	5	4.2981386	s067	Boar	4	11
795	5	4.2981386	s085	Boar	4	11
524	2	1.7076293	s009	Boar	4	12
505	2	1.7076293	s016	Boar	4	12
848	2	1.7076293	s024	Boar	4	12
594	2	1.7076293	s043	Boar	4	12
527	2	1.7076293	s052	Boar	4	12
606	2	1.7076293	s067	Boar	4	12
700	2	1.7076293	s085	Boar	4	12
504	1	1.6849625	s009	Boar	4	13
547	1	1.6849625	s016	Boar	4	13
776	1	1.6849625	s024	Boar	4	13
764	1	1.6849625	s043	Boar	4	13
567	1	1.6849625	s052	Boar	4	13
730	1	1.6849625	s067	Boar	4	13
560	1	1.6849625	s085	Boar	4	13
725	4	4.9015164	s009	Boar	4	14
889	4	4.9015164	s016	Boar	4	14
696	4	4.9015164	s024	Boar	4	14
829	4	4.9015164	s043	Boar	4	14
1184	4	4.9015164	s052	Boar	4	14
2764	4	4.9015164	s067	Boar	4	14
632	4	4.9015164	s085	Boar	4	14
659	7	4.5131483	s009	Boar	4	15
684	7	4.5131483	s016	Boar	4	15
968	7	4.5131483	s024	Boar	4	15
1003	7	4.5131483	s043	Boar	4	15
754	7	4.5131483	s052	Boar	4	15
1727	7	4.5131483	s067	Boar	4	15
1152	7	4.5131483	s085	Boar	4	15
704	4	3.0942087	s009	Boar	4	16
568	4	3.0942087	s016	Boar	4	16
880	4	3.0942087	s024	Boar	4	16
791	4	3.0942087	s043	Boar	4	16
874	4	3.0942087	s052	Boar	4	16
742	4	3.0942087	s067	Boar	4	16
954	4	3.0942087	s085	Boar	4	16
549	7	3.70854	s009	Boar	4	17
752	7	3.70854	s016	Boar	4	17
792	7	3.70854	s043	Boar	4	17
776	7	3.70854	s052	Boar	4	17
765	7	3.70854	s067	Boar	4	17
722	7	3.70854	s085	Boar	4	17
875	3	1.2888894	s009	Boar	4	18
519	3	1.2888894	s016	Boar	4	18
728	3	1.2888894	s024	Boar	4	18
685	3	1.2888894	s043	Boar	4	18
557	3	1.2888894	s052	Boar	4	18
770	3	1.2888894	s067	Boar	4	18
864	3	1.2888894	s085	Boar	4	18
1485	5	6.397606	s009	Boar	4	19
760	5	6.397606	s016	Boar	4	19
2890	5	6.397606	s043	Boar	4	19
854	5	6.397606	s052	Boar	4	19
930	5	6.397606	s067	Boar	4	19
789	5	6.397606	s085	Boar	4	19
576	2	1.6084222	s009	Boar	4	20
532	2	1.6084222	s016	Boar	4	20
756	2	1.6084222	s043	Boar	4	20
705	2	1.6084222	s052	Boar	4	20
895	2	1.6084222	s067	Boar	4	20
569	2	1.6084222	s085	Boar	4	20
1090	6	4.1168213	s009	Boar	5	2
1225	6	4.1168213	s016	Boar	5	2
955	6	4.1168213	s024	Boar	5	2
1565	6	4.1168213	s043	Boar	5	2
836	6	4.1168213	s052	Boar	5	2
1643	6	4.1168213	s067	Boar	5	2
1034	6	4.1168213	s085	Boar	5	2
421	2	1.6084222	s009	Boar	5	3
583	2	1.6084222	s016	Boar	5	3
816	2	1.6084222	s024	Boar	5	3
701	2	1.6084222	s043	Boar	5	3
644	2	1.6084222	s052	Boar	5	3
550	2	1.6084222	s067	Boar	5	3
502	2	1.6084222	s085	Boar	5	3
751	5	3.683219	s009	Boar	5	4
844	5	3.683219	s016	Boar	5	4
968	5	3.683219	s024	Boar	5	4
1774	5	3.683219	s043	Boar	5	4
1064	5	3.683219	s052	Boar	5	4
1155	5	3.683219	s067	Boar	5	4
1440	5	3.683219	s085	Boar	5	4
638	7	4.368544	s009	Boar	5	5
692	7	4.368544	s016	Boar	5	5
1320	7	4.368544	s024	Boar	5	5
676	7	4.368544	s052	Boar	5	5
1956	7	4.368544	s067	Boar	5	5
1796	7	4.368544	s085	Boar	5	5
507	2	1.6088771	s009	Boar	5	6
624	2	1.6088771	s016	Boar	5	6
864	2	1.6088771	s024	Boar	5	6
2399	2	1.6088771	s043	Boar	5	6
636	2	1.6088771	s052	Boar	5	6
605	2	1.6088771	s067	Boar	5	6
636	2	1.6088771	s085	Boar	5	6
445	3	1.2888894	s009	Boar	5	7
513	3	1.2888894	s024	Boar	5	7
785	3	1.2888894	s043	Boar	5	7
657	3	1.2888894	s052	Boar	5	7
526	3	1.2888894	s067	Boar	5	7
761	3	1.2888894	s085	Boar	5	7
728	5	3.4865284	s009	Boar	5	8
791	5	3.4865284	s016	Boar	5	8
4455	5	3.4865284	s043	Boar	5	8
785	5	3.4865284	s052	Boar	5	8
754	5	3.4865284	s067	Boar	5	8
669	5	3.4865284	s085	Boar	5	8
1114	4	5.119016	s009	Boar	5	9
798	4	5.119016	s016	Boar	5	9
952	4	5.119016	s024	Boar	5	9
1394	4	5.119016	s043	Boar	5	9
1253	4	5.119016	s052	Boar	5	9
641	4	5.119016	s067	Boar	5	9
837	4	5.119016	s085	Boar	5	9
761	3	1.2888894	s009	Boar	5	10
499	3	1.2888894	s016	Boar	5	10
905	3	1.2888894	s024	Boar	5	10
1641	3	1.2888894	s043	Boar	5	10
785	3	1.2888894	s052	Boar	5	10
1115	3	1.2888894	s067	Boar	5	10
1252	3	1.2888894	s085	Boar	5	10
696	4	6.4807634	s009	Boar	5	11
743	4	6.4807634	s016	Boar	5	11
839	4	6.4807634	s024	Boar	5	11
746	4	6.4807634	s043	Boar	5	11
586	4	6.4807634	s052	Boar	5	11
1136	4	6.4807634	s067	Boar	5	11
1036	4	6.4807634	s085	Boar	5	11
634	4	4.6714854	s009	Boar	5	12
685	4	4.6714854	s016	Boar	5	12
776	4	4.6714854	s024	Boar	5	12
608	4	4.6714854	s043	Boar	5	12
786	4	4.6714854	s052	Boar	5	12
911	4	4.6714854	s067	Boar	5	12
596	4	4.6714854	s085	Boar	5	12
1374	8	4.2921543	s009	Boar	5	13
1343	8	4.2921543	s016	Boar	5	13
952	8	4.2921543	s024	Boar	5	13
1168	8	4.2921543	s043	Boar	5	13
895	8	4.2921543	s052	Boar	5	13
1322	8	4.2921543	s067	Boar	5	13
1024	8	4.2921543	s085	Boar	5	13
759	6	4.322855	s009	Boar	5	14
1417	6	4.322855	s016	Boar	5	14
736	6	4.322855	s024	Boar	5	14
854	6	4.322855	s052	Boar	5	14
1025	6	4.322855	s067	Boar	5	14
814	6	4.322855	s085	Boar	5	14
379	2	1.6088771	s009	Boar	5	15
523	2	1.6088771	s016	Boar	5	15
872	2	1.6088771	s024	Boar	5	15
1023	2	1.6088771	s043	Boar	5	15
437	2	1.6088771	s052	Boar	5	15
536	2	1.6088771	s067	Boar	5	15
566	2	1.6088771	s085	Boar	5	15
444	3	1.2888894	s009	Boar	5	16
741	3	1.2888894	s016	Boar	5	16
920	3	1.2888894	s024	Boar	5	16
571	3	1.2888894	s043	Boar	5	16
507	3	1.2888894	s052	Boar	5	16
656	3	1.2888894	s067	Boar	5	16
476	3	1.2888894	s085	Boar	5	16
693	8	4.3895893	s009	Boar	5	17
640	8	4.3895893	s016	Boar	5	17
936	8	4.3895893	s024	Boar	5	17
824	8	4.3895893	s043	Boar	5	17
795	8	4.3895893	s052	Boar	5	17
1056	8	4.3895893	s067	Boar	5	17
736	8	4.3895893	s085	Boar	5	17
1001	6	6.02943	s009	Boar	5	18
1264	6	6.02943	s016	Boar	5	18
2177	6	6.02943	s024	Boar	5	18
954	6	6.02943	s052	Boar	5	18
1544	6	6.02943	s067	Boar	5	18
440	3	1.6774666	s009	Boar	5	19
1199	3	1.6774666	s024	Boar	5	19
680	3	1.6774666	s067	Boar	5	19
881	3	1.6774666	s085	Boar	5	19
992	8	6.0308366	s009	Boar	5	20
1075	8	6.0308366	s016	Boar	5	20
1496	8	6.0308366	s024	Boar	5	20
1921	8	6.0308366	s043	Boar	5	20
1043	8	6.0308366	s052	Boar	5	20
968	8	6.0308366	s067	Boar	5	20
1303	8	6.0308366	s085	Boar	5	20
519	3	1.2888894	s009	Boar	5	21
657	3	1.2888894	s016	Boar	5	21
816	3	1.2888894	s024	Boar	5	21
729	3	1.2888894	s043	Boar	5	21
537	3	1.2888894	s052	Boar	5	21
839	3	1.2888894	s067	Boar	5	21
736	3	1.2888894	s085	Boar	5	21
945	11	5.310122	s009	Boar	5	22
912	11	5.310122	s016	Boar	5	22
840	11	5.310122	s024	Boar	5	22
1078	11	5.310122	s043	Boar	5	22
765	11	5.310122	s052	Boar	5	22
1422	11	5.310122	s067	Boar	5	22
861	11	5.310122	s085	Boar	5	22
698	6	5.1736073	s009	Boar	6	2
1060	6	5.1736073	s016	Boar	6	2
1296	6	5.1736073	s043	Boar	6	2
706	6	5.1736073	s052	Boar	6	2
933	6	5.1736073	s067	Boar	6	2
963	6	5.1736073	s085	Boar	6	2
759	8	3.8462558	s009	Boar	6	3
652	8	3.8462558	s016	Boar	6	3
936	8	3.8462558	s024	Boar	6	3
1649	8	3.8462558	s043	Boar	6	3
1043	8	3.8462558	s052	Boar	6	3
1531	8	3.8462558	s067	Boar	6	3
588	8	3.8462558	s085	Boar	6	3
1086	3	1.2888894	s009	Boar	6	4
624	3	1.2888894	s016	Boar	6	4
1032	3	1.2888894	s024	Boar	6	4
812	3	1.2888894	s043	Boar	6	4
656	3	1.2888894	s052	Boar	6	4
1115	3	1.2888894	s067	Boar	6	4
736	3	1.2888894	s085	Boar	6	4
748	4	6.4807634	s009	Boar	6	5
543	4	6.4807634	s016	Boar	6	5
648	4	6.4807634	s024	Boar	6	5
803	4	6.4807634	s043	Boar	6	5
766	4	6.4807634	s052	Boar	6	5
845	4	6.4807634	s067	Boar	6	5
665	4	6.4807634	s085	Boar	6	5
471	4	3.1014097	s009	Boar	6	6
480	4	3.1014097	s016	Boar	6	6
801	4	3.1014097	s024	Boar	6	6
794	4	3.1014097	s043	Boar	6	6
1549	4	3.1014097	s052	Boar	6	6
2371	4	3.1014097	s067	Boar	6	6
1363	4	3.1014097	s085	Boar	6	6
2041	5	4.773137	s009	Boar	6	7
768	5	4.773137	s016	Boar	6	7
759	5	4.773137	s024	Boar	6	7
938	5	4.773137	s043	Boar	6	7
1242	5	4.773137	s052	Boar	6	7
813	5	4.773137	s067	Boar	6	7
737	5	4.773137	s085	Boar	6	7
685	2	1.6088771	s009	Boar	6	8
661	2	1.6088771	s016	Boar	6	8
904	2	1.6088771	s024	Boar	6	8
816	2	1.6088771	s043	Boar	6	8
1016	2	1.6088771	s052	Boar	6	8
832	2	1.6088771	s067	Boar	6	8
540	2	1.6088771	s085	Boar	6	8
583	2	3.4059813	s009	Boar	6	9
772	2	3.4059813	s016	Boar	6	9
1160	2	3.4059813	s024	Boar	6	9
822	2	3.4059813	s043	Boar	6	9
913	2	3.4059813	s052	Boar	6	9
800	2	3.4059813	s067	Boar	6	9
1979	2	3.4059813	s085	Boar	6	9
421	2	1.6088771	s009	Boar	6	10
468	2	1.6088771	s016	Boar	6	10
806	2	1.6088771	s043	Boar	6	10
616	2	1.6088771	s052	Boar	6	10
579	2	1.6088771	s067	Boar	6	10
637	2	1.6088771	s085	Boar	6	10
546	3	1.2888894	s009	Boar	6	11
672	3	1.2888894	s016	Boar	6	11
936	3	1.2888894	s024	Boar	6	11
532	3	1.2888894	s043	Boar	6	11
676	3	1.2888894	s052	Boar	6	11
841	3	1.2888894	s067	Boar	6	11
572	3	1.2888894	s085	Boar	6	11
1181	4	3.4493263	s009	Boar	6	12
1120	4	3.4493263	s016	Boar	6	12
848	4	3.4493263	s024	Boar	6	12
1121	4	3.4493263	s043	Boar	6	12
846	4	3.4493263	s052	Boar	6	12
979	4	3.4493263	s067	Boar	6	12
571	4	3.4493263	s085	Boar	6	12
637	4	2.069754	s009	Boar	6	13
572	4	2.069754	s016	Boar	6	13
2080	4	2.069754	s024	Boar	6	13
1029	4	2.069754	s043	Boar	6	13
799	4	2.069754	s052	Boar	6	13
749	4	2.069754	s067	Boar	6	13
742	4	2.069754	s085	Boar	6	13
659	3	2.2190843	s009	Boar	6	14
624	3	2.2190843	s016	Boar	6	14
864	3	2.2190843	s024	Boar	6	14
694	3	2.2190843	s043	Boar	6	14
593	3	2.2190843	s052	Boar	6	14
825	3	2.2190843	s067	Boar	6	14
664	3	2.2190843	s085	Boar	6	14
620	2	1.7076293	s009	Boar	6	15
492	2	1.7076293	s016	Boar	6	15
960	2	1.7076293	s024	Boar	6	15
683	2	1.7076293	s043	Boar	6	15
565	2	1.7076293	s052	Boar	6	15
776	2	1.7076293	s067	Boar	6	15
661	2	1.7076293	s085	Boar	6	15
601	3	1.2888894	s009	Boar	6	16
639	3	1.2888894	s016	Boar	6	16
849	3	1.2888894	s024	Boar	6	16
632	3	1.2888894	s043	Boar	6	16
686	3	1.2888894	s052	Boar	6	16
672	3	1.2888894	s067	Boar	6	16
630	3	1.2888894	s085	Boar	6	16
